ID,Date,Premisestype,Location,Urbanity,Locationlat,Locationlong,Currency,Binsnumber,Binssizematerial,Collected,Collectionavailable,Collectioninfo,Collectioninfochannel,Collectioninfochannelinterp,Collectionperiod,Accumulationtimenum,Collectionperiodother,Collectionrating,Collectionratingreason,Collectionwastelevelwhenta,Collectionrubbishbagsupport,Collectionrubbishbagwilling,Bownbowcollectionopinion,Collectionsuggestions,Collectionwillingtopay,Wastedisposalbulky,Wastedisposalbulkyother,Wastedisposalgeneral,Wastedisposalgeneralother,Wastedisposalgreen,Wastedisposalgreenother,Wastedisposalnappies,Wastedisposalnappiesother,Dietfood_0,Dietfrequency_0,Dietsource_0,Dietfood_1,Dietfrequency_1,Dietsource_1,Dietfood_2,Dietfrequency_2,Dietsource_2,Groceryexpenses,Groceryperiod,Groceryperiodnum,Groceryperiodother,Grocerytotal,Housenumberpeople,Housenumberchildren,Housenumberpeopleincome,Houseownership,Whatsourcesofincomedoesthispersonhave_0,Incomeamount_0,Incomeperiod_0,Incomeperiodnum_0,Incomeperiodother_0,Whatsourcesofincomedoesthispersonhave_1,Incomeamount_1,Incomeperiod_1,Incomeperiodnum_1,Incomeperiodother_1,Whatsourcesofincomedoesthispersonhave_2,Incomeamount_2,Incomeperiod_2,Incomeperiodnum_2,Incomeperiodother_2,Whatsourcesofincomedoesthispersonhave_3,Incomeamount_3,Incomeperiod_3,Incomeperiodnum_3,Whatsourcesofincomedoesthispersonhave_4,Incomeamount_4,Incomeperiod_4,Incomeperiodnum_4,Whatsourcesofincomedoesthispersonhave_5,Incomeamount_5,Incomeperiod_5,Incomeperiodnum_5,Incometotal,Levysupport,Electricityexpensesperiod,Mobilephone,Softdrinkcans,Transportationexpensesperiod,Waterbottlespweek,Totalcontainers,Cigarettebutts,Cigarettepackets,Straws,Coffeecups,Bagsglossy,Bagssupermarket,Takeawayconts,Takeawaylids
1410,,pt_household,Belize City,Urban,17.49668,-88.193912,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,5,Timely,half_full,yes,1.00000000000000,yes,None,0,other,Old iron collected,disp_collect,,disp_collect,,other,None,Rice,df_some_days,diet_buy,Chicken,df_some_days,diet_buy,Beans,df_some_days,diet_buy,300,p_month,30,,300.00000000000000,2,2,2,own,Data entry clerk,0,p_week,7,,School bus driver,0,p_week,7,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,60,yes,0,0,3 5gallons,,,,,,,,,
980,,pt_household,Dangriga,Regional,16.967476,-88.24213,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,4,On time,full,no,0.00000000000000,yes,Need more truck,0,disp_collect,,disp_collect,,other,Dog,other,None,Plantain,df_some_days,diet_produce,Chicken,df_some_days,diet_buy,Flour,df_every_day,diet_buy,0,p_month,30,,0.00000000000000,3,0,1,own,Teacher,1500,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,1500.00000000000000,yes,65,yes,0,Walk,2 5gallon,,,,,,,,,
1120,,pt_household,Dangriga,Regional,16.967476,-88.24213,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,5,Consistent pattern,half_full,yes,1.00000000000000,yes,None,2,other,None,disp_collect,,disp_collect,,other,None,Cassava,df_some_days,diet_buy,Milk,df_most_days,diet_buy,Bread,df_most_days,diet_buy,250,p_month,30,,250.00000000000000,2,0,2,rent,Pension,0,p_month,30,,Pension,0,p_month,30,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,40,no,0,10,2 5gallons,,,,,,,,,
930,,pt_household,Dangriga,Regional,16.967476,-88.24213,bzd,1,40L,,yes,no,,,p_3days,3.50000000000000,,4,Timely manner,full,yes,2.00000000000000,yes,None,5,disp_collect,,disp_collect,,disp_collect,,other,None,Rice,df_some_days,diet_buy,Beef,df_some_days,diet_buy,Bagel,df_every_day,diet_buy,400,p_month,30,,400.00000000000000,2,0,2,own,Banker,1600,p_fortnight,14,,Teacher,1500,p_month,30,,,,,,,,,,,,,,,,,,,4928.57142900000000,yes,100,yes,0,75,3 5 Gallon,,,,,,,,,
380,,pt_household,Belmopan,Urban,17.243221,-88.765986,bzd,1,80 L plastic bin,,yes,no,,,p_3days,3.50000000000000,,4,Sometimes they leave garbage behind in the drum.,full,no,,yes,None,50,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Rice,df_some_days,diet_buy,Beans,df_some_days,diet_buy,Chicken,df_some_days,diet_buy,400,p_fortnight,14,,857.14285710000000,3,2,2,rent,Tour Guide,,,,,Nurse,2000,p_month,30,,,,,,,,,,,,,,,,,,,,yes,100 per month,yes,0,50 per week,Two five gallons,,,,,,,,,
400,,pt_household,Belmopan,Urban,17.244606,-88.768488,bzd,0,,,yes,no,,,p_3days,3.50000000000000,,3,Not consistent time,half_full,no,0.00000000000000,yes,More truck,100,other,None,disp_collect,,disp_collect,,other,None,Flour,df_some_days,diet_buy,Rice,df_some_days,diet_buy,Chicken,df_some_days,diet_buy,0,p_month,30,,0.00000000000000,1,0,1,own,Pension,0,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,70,no,0,Walk,3 5 gallons,,,,,,,,,
370,,pt_household,Belmopan,Urban,17.243268,-88.765249,bzd,1,40L,,yes,no,,,p_3days,3.50000000000000,,5,Timely,full,no,0.00000000000000,yes,None,0,other,Call other person,disp_collect,,disp_collect,,disp_collect,,Rice,df_most_days,diet_buy,Fish,df_most_days,diet_buy,Chicken,df_most_days,diet_buy,100,p_fortnight,14,,214.28571430000000,2,3,2,own,Customer service,650,p_fortnight,14,,Teacher,1500,p_month,30,,,,,,,,,,,,,,,,,,,2892.85714300000000,yes,66,yes,0,50,1 5 gallon,,,,,,,,,
440,,pt_household,Belmopan,Urban,17.242837,-88.76752,bzd,1,80 L plastic bin,,yes,no,,,p_3days,3.50000000000000,,5,They always pick up garbage,full,no,,no,Pick up green waste from garden cleaning  more often,0,disp_collect,,disp_collect,,other,Compost,other,None,Chicken,df_most_days,diet_buy,Rice,df_most_days,diet_buy,Beans,df_some_days,diet_buy,160,p_week,7,,685.71428570000000,4,1,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,100 per month,yes,0,75 per week,Two five gallons,,,,,,,,,
460,,pt_household,Belmopan,Urban,17.241309,-88.765491,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,3,Not consistent,full,no,0.00000000000000,yes,More workers,20,disp_collect,,disp_collect,,disp_collect,,other,None,Rice,df_most_days,diet_buy,Beans,df_some_days,diet_buy,Chicken,df_most_days,diet_buy,,p_week,7,,,3,2,2,own,Cleaning,0,p_week,7,,Warehouse,0,p_month,30,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,200,no,0,40,4 5gallons,,,,,,,,,
470,,pt_household,Belmopan,Urban,17.241284,-88.765378,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,5,Regular picking up or garbage,full,yes,2.00000000000000,yes,None,10,disp_collect,,disp_collect,,disp_collect,,other,None,Rice,df_every_day,diet_buy,Flour,df_every_day,diet_buy,Chicken,df_some_days,diet_buy,400,p_fortnight,14,,857.14285710000000,2,1,1,own,Driver,0,other,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,yes,90,yes,0,0,2 gallons per week,,,,,,,,,
480,,pt_household,Belmopan,Urban,17.242029,-88.765709,bzd,1,80 L Rubber bin,,no,no,,,p_3days,3.50000000000000,,4,Sometimes it comes different times and they leave the containersvtossec around. They don't pick up green waste from yard cleaning often enough as they only come once a month.,half_full,no,0.00000000000000,yes,They could give a choice to either pick up or drop off recycables.,0,other,Give a repair person to see if it could be repaired or leave for parts.,disp_collect,,disp_burn,,other,None,Rice,df_most_days,diet_buy,Chicken,df_most_days,diet_buy,Vegetables,df_most_days,diet_buy,600,p_week,7,,2571.42857100000000,4,0,2,own,Retired,0,,,,Teacher,0,,,,,,,,,,,,,,,,,,,,,,yes,60 per month,yes,0,50 per week,Two five gallons for the week and sometimes uses water from the vat.,,,,,,,,,
510,,pt_household,Belmopan,Urban,17.241503,-88.766588,bzd,2,40L,,yes,no,,,p_3days,3.50000000000000,,4,Fairly ok! Early enough,full,yes,1.00000000000000,yes,More consistent pattern,10,disp_collect,,disp_collect,,disp_collect,,other,None,Rice,df_some_days,diet_buy,Chicken,df_most_days,diet_buy,Beans,df_most_days,diet_buy,600,p_month,30,,600.00000000000000,2,1,1,own,Inspector police,0,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,75,yes,0,Walk,2 5gallons,,,,,,,,,
490,,pt_household,Belmopan,Urban,17.24138,-88.766424,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,5,They do a good job.,half_full,yes,0.50000000000000,yes,None.,30,disp_collect,,disp_collect,,disp_collect,,other,None,Rice,df_most_days,diet_buy,Beans,df_most_days,diet_buy,Chicken,df_every_day,diet_buy,350,p_fortnight,14,,750.00000000000000,2,0,2,own,Assistant Manager at Benny's,550,p_month,30,,Secretary,2000,p_month,30,,,,,,,,,,,,,,,,,,,2550.00000000000000,yes,40,yes,0,24,1 5 gallon per week,,,,,,,,,
500,,pt_household,Belmopan,Urban,17.242138,-88.76672,bzd,2,One 80 L plastic bin and one of the 40 l plastic bin,,yes,no,,,p_3days,3.50000000000000,,5,They pick up the garbage and they are really nice.,full,no,,yes,None,0,disp_collect,,disp_collect,,disp_collect,,other,None,Cereal,df_some_days,diet_buy,Milk,df_every_day,diet_buy,Chicken,df_every_day,diet_buy,0,p_week,7,,0.00000000000000,3,0,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Not sure,yes,0,Not sure,Two five gallons per week,,,,,,,,,
570,,pt_household,Belmopan,Urban,17.255571,-88.778148,bzd,1,One 80 L plastic bin,,yes,no,,,p_3days,3.50000000000000,,5,They pick it up on time.,full,yes,2.00000000000000,yes,Establish different bins for different kinds  of material,8,disp_collect,,disp_collect,,disp_collect,,other,None,Chicken,df_most_days,diet_buy,Potato,df_most_days,diet_buy,Vegetables,df_most_days,diet_buy,20,p_1day,1,,600.00000000000000,2,1,2,own,Caterer,300,p_week,7,,Caterer,300,p_week,7,,,,,,,,,,,,,,,,,,,2571.42857100000000,yes,200 per month,yes,0,500 per month,Eight five gallons per week,,,,,,,,,
590,,pt_household,Belmopan,Urban,17.258787,-88.779211,bzd,1,80L plastic,,yes,no,,,p_3days,3.50000000000000,,5,Comes before overflowing,half_full,yes,2.00000000000000,yes,None,0,other,Take themselves,disp_collect,,disp_collect,,other,None,Rice,df_some_days,diet_buy,Chicken,df_most_days,diet_buy,Flour,df_some_days,diet_buy,500,p_fortnight,14,,1071.42857100000000,2,0,1,own,Nurse,0,p_fortnight,14,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,80,yes,0,25,2 5gallons,,,,,,,,,
580,,pt_household,Belmopan,Urban,17.258135,-88.779234,bzd,1,80 L board bin,,yes,yes,Ask the neighbors.,neighbours,p_3days,3.50000000000000,,5,They collect garbage on schedule and always take it.,half_full,no,0.00000000000000,yes,Organize schedule for garden waste and put it on website that people can have everything ready. Separate organic waste from everything else.  Suggested doing rubbish bag idea per weight and Bill according to weight.,10,other,Not sure,disp_collect,,disp_collect,,other,None,Vegetables,df_every_day,diet_produce,Canned food,df_most_days,diet_buy,Flour,df_most_days,diet_produce,100,p_week,7,,428.57142860000000,2,0,2,rent,Consultant,8000,p_month,30,,Consultant,2000,p_year,365,,,,,,,,,,,,,,,,,,,8164.38356200000000,yes,60 per month,yes,0,Not sure,One five gallon and drinks rainwater,,,,,,,,,
550,,pt_household,Belmopan,Urban,17.239149,-88.777102,bzd,1,40 L  Rubber bin,,yes,yes,City council told her,council,p_3days,3.50000000000000,,5,Have a relationship with garbage men.,half_full,no,,yes,Reimplement  discount when taxes and bills are paid on time. The individual would like to reduce plastic bags but wonders what what will replace the bags.,6,disp_collect,,disp_collect,,disp_collect,,other,None,Beans,df_every_day,diet_buy,Flour,df_every_day,diet_buy,Calaloo,df_every_day,diet_produce,50,p_fortnight,14,,107.14285710000000,1,0,1,own,Retired,4000,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,4000.00000000000000,yes,$51 per month,yes,0,100 per month,One five gallon a week,,,,,,,,,
1590,,pt_household,Belize City,Urban,17.509364,-88.201869,bzd,1,,,yes,yes,Letter,mail,p_3days,3.50000000000000,,4,They do a good job.,half_full,yes,2.00000000000000,yes,,10,other,Given away,disp_collect,,other,Feed pets/ compost,disp_collect,,Flour,df_some_days,diet_buy,Rice,df_some_days,diet_buy,Chicken,df_some_days,diet_buy,400,p_fortnight,14,,857.14285710000000,3,2,1,own,Manager,,p_fortnight,14,,,,,,,,,,,,,,,,,,,,,,,,,yes,350,yes,0,100,6,,,,,,,,,
1540,,pt_household,Belize City,Urban,17.50889,-88.201093,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,5,They do a good job.,half_full,yes,0.00000000000000,yes,,0,other,Given away,disp_collect,,other,Used to feed pets,disp_collect,,Rice,df_every_day,diet_buy,Beans,df_every_day,diet_buy,Flour,df_most_days,diet_buy,150,p_fortnight,14,,321.42857140000000,3,0,2,own,Sales representative,,p_fortnight,14,,Banker,,p_fortnight,14,,,,,,,,,,,,,,,,,,,,no,90,no,0,50,4,,,,,,,,,
1580,,pt_household,Belize City,Urban,17.487478,-88.191915,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,5,,half_full,yes,2.00000000000000,yes,Need protective gear,5,other,Given away,disp_collect,,other,Fed to animals,disp_collect,,Rice,df_some_days,diet_buy,Chicken,df_most_days,diet_buy,Beans,df_most_days,diet_buy,100,p_week,7,,428.57142860000000,4,1,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,yes,1,6,4,,,,,,,,,
1650,,pt_household,Belize City,Urban,17.510651,-88.203959,curr_us,1,80 L rubber bin,,yes,no,,,p_week,7.00000000000000,,3,Garbage collection needs to be conducted for at least twice a week.,half_full,no,,yes,They need to come more often to pick up garbage.,0,other,Give to technician for parts,disp_collect,,disp_collect,,other,None,Flour,df_some_days,diet_buy,Rice,df_most_days,diet_buy,Beans,df_some_days,diet_buy,250,p_fortnight,14,,535.71428570000000,3,0,3,own,Senior Supervisor at immigration,3000,p_month,30,,Banker,1500,p_month,30,,Senior Secretary,1800,p_month,30,,,,,,,,,,,,,,6300.00000000000000,yes,85 per month,yes,0,50 per week,2 five gallons per week,,,,,,,,,
16207,,pt_household,Belize City,Urban,17.509852,-88.203928,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,5,,half_full,yes,2.00000000000000,yes,,2,other,Give away,disp_collect,,other,Fed to pets,disp_collect,,Rice,df_every_day,diet_buy,Chicken,df_most_days,diet_buy,Beans,df_some_days,diet_buy,200,p_week,7,,857.14285710000000,1620,0,2,rent,Teller,0,p_month,30,,House work,,p_fortnight,14,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,206,no,0,35,2,,,,,,,,,
1670,,pt_household,Belize City,Urban,17.51004,-88.205183,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,5,On time,full,yes,1.00000000000000,yes,,5,other,Give away,disp_collect,,disp_collect,,disp_collect,,Rice,df_some_days,diet_buy,Chicken,df_most_days,diet_buy,Beans,df_most_days,diet_buy,100,p_week,7,,428.57142860000000,2,2,2,own,Marketing,,p_fortnight,14,,Administrative assistant,,p_fortnight,14,,,,,,,,,,,,,,,,,,,,yes,250,yes,0,150,5,,,,,,,,,
1670,,pt_household,Corozal Town,Regional,17.510238,-88.205157,bzd,1,,,yes,no,,,p_3days,3.50000000000000,,5,,full,no,0.00000000000000,yes,Garbage left on street if it drops,0,disp_land_dump,,disp_collect,,other,Compost,disp_collect,,Rice,df_every_day,diet_buy,Chicken,df_some_days,diet_buy,Vegetables,df_some_days,diet_buy,300,p_fortnight,14,,642.85714290000000,3,2,1,own,Accountant,,p_fortnight,14,,,,,,,,,,,,,,,,,,,,,,,,,yes,200,no,0,28 per week,2,,,,,,,,,
1560,,pt_household,Belize City,Urban,17.507805,-88.202952,bzd,1,90L,,yes,no,,,p_3days,3.50000000000000,,5,,full,yes,5.00000000000000,yes,Clean drain,50,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Rice,df_every_day,diet_buy,Chicken,df_most_days,diet_buy,Beans,df_most_days,diet_buy,100,p_fortnight,14,,214.28571430000000,3,1,2,rent,Administrative assistant,,p_fortnight,14,,Chef,,p_fortnight,14,,,,,,,,,,,,,,,,,,,,yes,80,yes,1,100,1,,,,,,,,,
1550,,pt_household,Belize City,Urban,17.508116,-88.203021,bzd,1,80L,,yes,yes,Memo,mail,p_3days,3.50000000000000,,5,,full,yes,7.00000000000000,yes,,7,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Rice,df_most_days,diet_buy,Beans,df_most_days,diet_buy,Chicken,df_every_day,diet_buy,200,p_week,7,,857.14285710000000,2,1,1,rent,Immigration officer,,p_fortnight,14,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,0,100,2,,,,,,,,,
1600,,pt_household,Belize City,Urban,17.460256,-88.386293,bzd,1,500 L cement cage in wall,,yes,no,,,p_3days,3.50000000000000,,3,They come and pick up garbage but sometimes leave the door open and leave garbage scattered.,half_full,no,,yes,Be less sloppy and hasty.,0,disp_collect,,disp_collect,,disp_collect,,other,None,Rice,df_most_days,diet_buy,Vegetables,df_most_days,diet_buy,Beans,df_every_day,diet_buy,0,p_week,7,,0.00000000000000,4,1,1,own,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,50 per month,yes,0,0,Two five gallon per week,,,,,,,,,
1690,,pt_household,Belize City,Urban,17.460256,-88.386293,bzd,1,80 L rubber bin,,yes,no,,,p_3days,3.50000000000000,,4,They should pick up garbage on Mondays even when it is a holiday.,half_full,yes,0.00000000000000,yes,None,0,disp_collect,,disp_collect,,disp_collect,,other,None,Meat,df_every_day,diet_buy,Flour,df_every_day,diet_buy,Rice,df_every_day,diet_buy,0,p_month,30,,0.00000000000000,3,0,1,own,Private accounting,0,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,200 per month,yes,0,175 per week,One fiver gallon per week,,,,,,,,,
1630,,pt_household,Belize City,Urban,17.509519,-88.204496,bzd,1,240 L rubber bin,,yes,no,,,p_week,7.00000000000000,,5,They come into the yard and take garbage.,half_full,yes,5.00000000000000,yes,None,10,disp_collect,,disp_collect,,disp_collect,,other,None,Bread,df_most_days,diet_buy,Cornflakes,df_most_days,,Rice and beans,df_some_days,diet_buy,100,p_week,7,,428.57142860000000,4,0,4,own,Bank Clerk,0,,,,Bank Clerk,0,other,,,Works with youths,0,,,,Brodies Clerk,145,p_week,7,,,,,,,,,,yes,70 per month,yes,0,$0 as rides a bike,Two five gallons per week,,,,,,,,,
360,,pt_household,Belmopan,Urban,17.256507,-88.76584,bzd,0,,,yes,yes,Radio,radio,p_3days,3.50000000000000,,5,Barely have garbage,empty,no,,yes,None,0,disp_collect,,disp_collect,,disp_collect,,other,None,Flour,df_every_day,diet_buy,Eggs,df_every_day,diet_buy,Beans,df_every_day,diet_buy,0,other,,,,2,1,1,own,Social Security Pension,100,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,100.00000000000000,yes,0,no,0,0,One 5 gallon,,,,,,,,,
320,,pt_household,Belmopan,Urban,17.25609,-88.774198,bzd,1,80 L rubber bin,,yes,no,,,p_3days,3.50000000000000,,4,Sometimes the leave extra garbage on the street,half_full,no,,yes,They should put back drums properly and pick up all the garbage,10,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Chicken,df_most_days,diet_buy,Beef,df_most_days,diet_buy,Sausage,df_every_day,diet_buy,300,p_month,30,,300.00000000000000,2,1,1,rent,Forestry Officer,0,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,60 per month,yes,0,100 for month,One five gallon per week,,,,,,,,,
310,,pt_household,Belmopan,Urban,17.256506,-88.766739,bzd,0,,,yes,no,,,p_3days,3.50000000000000,,4,They always pass around the same time.,half_full,yes,2.00000000000000,yes,None,5,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Chicken,df_every_day,diet_buy,Rice,df_every_day,diet_buy,Beans,df_most_days,diet_buy,150,p_week,7,,642.85714290000000,2,1,1,rent,Officer,2200,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,2200.00000000000000,yes,40 per month,yes,0,50 per week,Two five gallons per week,,,,,,,,,
1610,,pt_household,Belize City,Urban,17.515429,-88.202354,bzd,1,80 L rubber bin,,yes,no,,,p_3days,3.50000000000000,,1,The leaf litter is not picked up and sometimes the general waste is not picked up especially during long holidays. The garbage men do not return the bins where they belong.,overflowing,yes,5.00000000000000,yes,They should make bins available whereby households or businesses can buy coverable bins according to their needs.,40,disp_collect,,disp_collect,,disp_collect,,other,None,Bananas,df_most_days,diet_buy,Cereal,df_most_days,diet_buy,Bread,df_every_day,diet_buy,200,p_week,7,,857.14285710000000,3,0,1,own,Electrical Engineer,47981,p_year,365,,,,,,,,,,,,,,,,,,,,,,,,3943.64383600000000,yes,$35 per month,yes,0,$100 per week,0 as the individual drinks rain water.,,,,,,,,,
2200,,pt_household,Toledo Rural,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,4,0
